nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt;ena_queda_bruta;mlt_ena
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-19;74.181;83.1148;74.181;83.1148;74.06;89.2512
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-19;4199.568;115.2298;3788.973;103.9637;3804.453;3644.515
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-19;860.243;46.3228;860.243;46.3228;879.52;1857.06
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-19;41.869;88.1378;37.712;79.387;43.205;47.504
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;31.204;33.1299;31.204;33.1299;31.123;94.1868
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-19;474.085;44.693;474.085;44.693;470.375;1060.7587
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-19;471.744;32.9336;471.744;32.9336;450.642;1432.4115
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-19;49.285;142.1083;47.96;138.2878;47.483;34.6813
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-19;831.511;41.9072;831.511;41.9072;811.721;1984.17
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-19;297.239;44.8586;297.239;44.8586;309.288;662.6139
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-19;545.378;119.238;545.378;119.238;550.444;457.3859
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-19;101.473;67.4831;101.473;67.4831;100.625;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-19;759.496;45.7211;759.496;45.7211;696.837;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-19;66.21;18.6383;66.21;18.6383;66.758;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;125.467;34.9189;125.467;34.9189;125.169;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-19;29.5;88.1123;29.5;88.1123;29.044;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-19;67.024;116.8394;52.506;91.531;66.29;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-19;305.416;93.3651;305.416;93.3651;299.762;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;386.942;100.6992;386.942;100.6992;386.809;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;182.986;37.254;182.986;37.254;160.36;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;15.072;30.7807;13.148;26.8514;16.221;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-19;714.066;41.9259;714.066;41.9259;237.48;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-19;1022.053;41.9259;1022.053;41.9259;1621.486;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-19;213.435;44.182;213.435;44.182;219.011;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;49.617;67.4387;49.617;67.4387;45.66;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;14.289;33.8582;14.289;33.8582;14.901;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-19;59.457;76.3424;59.457;76.3424;59.876;77.882
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-01-19;90.117;174.8215;90.117;174.8215;95.666;51.548
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-19;57.55;129.217;51.951;116.6455;57.179;44.5375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-01-19;16.14;11.1241;16.14;11.1241;16.328;145.0899
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-19;238.695;32.8231;238.695;32.8231;231.398;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;60.748;99.9467;60.748;99.9467;61.113;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;21.914;30.6125;21.914;30.6125;21.892;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-19;127.388;90.7749;127.388;90.7749;127.335;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;25.843;33.8576;25.843;33.8576;26.679;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-19;155.383;81.7325;106.75;56.1512;155.266;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-19;21.61;15.7357;21.61;15.7357;20.079;137.3307
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-19;915.26;46.5904;915.26;46.5904;943.862;1964.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-19;240.522;103.2186;207.081;88.8676;243.7;233.022
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-19;34.093;56.7933;34.093;56.7933;34.116;60.03
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-19;52.69;41.7146;52.69;41.7146;51.485;126.3108
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-19;26.858;25.3214;26.858;25.3214;26.733;106.0682
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-19;67.988;110.8112;67.988;110.8112;67.083;61.3548
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-01-19;31.271;30.3283;31.271;30.3283;31.195;103.1083
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;171.252;53.4605;171.252;53.4605;177.952;320.334
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;64.481;32.5802;64.481;32.5802;61.052;197.9145
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;43.029;44.7429;43.029;44.7429;43.778;96.1694
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-19;22.09;14.6524;21.153;14.0309;22.054;150.7604
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;45.385;42.7164;45.385;42.7164;45.569;106.2472
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-19;359.252;53.9933;359.252;53.9933;357.378;665.3644
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-19;37.606;16.3381;36.804;15.9896;37.707;230.174
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;40.76;42.0901;13.918;14.3722;42.217;96.8399
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-19;306.804;55.6674;306.804;55.6674;310.169;551.1373
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-01-19;135.13;66.6087;112.197;55.3045;135.439;202.8715
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-19;460.315;55.9642;460.315;55.9642;466.256;822.5162
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-19;225.573;167.3569;225.573;167.3569;203.232;134.7856
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;30.679;69.4913;30.679;69.4913;25.509;44.148
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-19;37.371;48.9249;37.371;48.9249;37.277;76.3844
SANTO ANTONIO;287;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-19;4364.092;115.0245;3920.602;103.3354;3637.971;3794.0553
SAO DOMINGOS;153;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-19;31.994;69.9202;30.151;65.8924;31.747;45.7579
SAO JOSE;101;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-19;40.445;127.4332;40.445;127.4332;39.658;31.7382
SAO MANOEL;230;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-19;616.155;74.4843;591.898;71.552;596.804;827.2283
SAO ROQUE;88;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-19;119.685;149.2378;119.685;149.2378;121.944;80.1975
SAO SALVADOR;253;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-19;113.386;31.1833;113.386;31.1833;114.46;363.6108
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-19;1131.711;45.1297;1131.711;45.1297;1082.839;2507.683
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-19;420.27;57.68;420.27;57.68;421.118;728.624
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-19;377.551;26.392;377.551;26.392;366.636;1430.55
SIMPLICIO;129;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;47.258;14.9299;47.258;14.9299;47.834;316.53285
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-19;205.903;60.3268;198.61;58.1901;165.614;341.3124
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-19;582.536;53.5134;582.536;53.5134;535.307;1088.5805
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-19;21.592;24.1117;20.159;22.5114;21.628;89.55
STA.CLARA-MG;283;Fio dagua;MUCURI;SUDESTE;SE;SUDESTE;2026-01-19;12.487;16.8362;12.487;16.8362;12.316;74.1675
STO ANTONIO DO JARI;286;Fio dagua;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-19;67.684;42.4342;67.684;42.4342;70.179;159.5035
SUIÇA;145;Fio dagua;SANTA MARIA VIT;SUDESTE;SE;SUDESTE;2026-01-19;9.129;21.5999;9.129;21.5999;9.025;42.264
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-19;183.239;52.3828;183.239;52.3828;177.856;349.8075
TELES PIRES;229;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-19;1357.954;74.285;1251.315;68.4515;1373.296;1828.0318
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-19;361.296;73.0374;361.296;73.0374;367.245;494.6725
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-19;216.169;34.793;216.169;34.793;210.26;621.3
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-01-19;4723.559;58.276;4723.559;58.276;4241.39;8105.5008
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-19;229.059;43.3685;229.059;43.3685;221.753;528.1696
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-19;1764.86;36.5812;1764.86;36.5812;1803.627;4824.4975
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;51.721;102.0766;51.721;102.0766;50.336;50.6688
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;779.465;47.1026;779.465;47.1026;735.769;1654.825
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-20;68.145;17.389;68.145;17.389;70.481;391.8856
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-20;208.899;47.8526;208.899;47.8526;65.655;436.5468
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-20;165.161;136.9603;151.841;125.9147;175.532;120.5904
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;33.663;36.2417;33.663;36.2417;34.651;92.8846
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-20;39.095;22.6839;39.095;22.6839;40.102;172.347
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-20;97.02;51.8653;97.02;51.8653;94.705;187.0614
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-20;137.097;162.7457;137.097;162.7457;128.826;84.24
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-20;199.251;141.6817;199.251;141.6817;197.393;140.6328
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;39.698;87.3639;38.86;85.5197;40.042;45.4398
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-20;369.492;138.1321;368.077;137.6031;374.097;267.4917
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;27.985;42.8309;27.985;42.8309;25.925;65.3384
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-20;4536.176;81.0243;4536.176;81.0243;4498.391;5598.54
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-01-20;139.471;57.953;139.471;57.953;134.958;240.6624
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;373.776;50.5419;371.884;50.286;397.647;739.5374
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;113.694;37.6812;98.352;32.5965;111.567;301.726
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;91.384;35.8754;91.384;35.8754;91.107;254.7259
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-20;42.83;54.4943;39.877;50.7371;44.128;78.5954
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;83.697;106.6741;83.697;106.6741;81.133;78.4605
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;23.68;35.0534;23.68;35.0534;24.171;67.554
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;24.79;49.3439;24.79;49.3439;23.952;50.2392
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-20;491.962;127.6126;491.962;127.6126;495.308;385.512
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-20;177.042;29.7988;177.042;29.7988;172.951;594.1248
CANASTRA;87;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;;;;;;
CANDONGA;139;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-20;39.298;32.8085;39.298;32.8085;37.924;119.7798
CANOAS I;52;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;44.226;43.2341;43.333;42.3611;44.715;102.2943
CANOAS II;51;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;35.703;41.8095;35.703;41.8095;36.835;85.3944
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;290.576;51.6375;290.576;51.6375;307.976;562.7232
CASTRO ALVES;97;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;72.331;98.1563;72.331;98.1563;70.832;73.6896
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;92.198;29.674;92.198;29.674;90.984;310.7031
COARACY NUNES;280;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-20;54.681;54.3012;54.681;54.3012;54.361;100.6995
COLIDER;228;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-20;192.955;60.532;171.551;53.8174;145.335;318.7652
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;249.469;55.2803;249.469;55.2803;238.535;451.2798
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;54.377;60.4868;49.864;55.4668;52.633;89.8989
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;90.697;74.7161;87.196;71.832;89.477;121.3888
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;2026-01-20;24.915;98.2728;24.915;98.2728;21.118;25.3529
D. FRANCISCA;114;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;82.178;115.5042;82.178;115.5042;80.4;71.1472
DARDANELOS;310;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-20;390.31;92.0492;259.975;61.3115;380.244;424.0232
E. DA CUNHA;15;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;136.424;118.0845;136.424;118.0845;133.229;115.5308
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;357.293;35.8293;357.293;35.8293;339.865;997.2102
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;24.966;77.6113;24.966;77.6113;23.262;32.168
ESTREITO;267;Fio dagua;TOCANTINS;NORTE;N;NORTE;2026-01-20;602.283;42.7629;602.283;42.7629;532.818;1408.425
FERREIRA GOMES;284;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-20;45.871;54.1612;45.871;54.1612;49.992;84.6935
FONTES;132;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;137.771;113.333;137.771;113.333;137.542;121.563
FOZ CHAPECO;103;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-20;373.75;96.6725;339.505;87.8148;375.292;386.6148
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;28.534;38.4322;28.534;38.4322;28.431;74.245
FUNDÃO;72;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-20;35.845;43.5862;35.845;43.5862;36.511;82.2393
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;130.003;62.3501;130.003;62.3501;117.436;208.505
FUNIL-MG;4;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;83.614;41.3331;83.614;41.3331;86.63;202.293
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;680.847;48.9451;680.847;48.9451;654.076;1391.043
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-20;332.701;49.1389;332.701;49.1389;325.526;677.0622
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;2026-01-20;106.242;66.8799;106.242;66.8799;106.15;158.855
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-20;106.718;130.8282;106.718;130.8282;105.822;81.5711
GOV JAYME CANET JR;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;2026-01-20;105.832;33.0656;105.832;33.0656;105.344;320.067
GUAPORE;196;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-20;56.307;101.2221;56.307;101.2221;56.229;55.6272
GUILM. AMORIM;192;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-20;33.379;22.4055;33.379;22.4055;33.104;148.9768
HENRY BORDEN;119;Fio dagua;TIETE;SUDESTE;SE;SUDESTE;2026-01-20;881.092;231.4925;881.092;231.4925;880.986;380.6136
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;2026-01-20;1472.793;43.9212;1472.793;43.9212;1500.507;3353.2623
IBITINGA;39;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-20;218.379;138.4603;218.379;138.4603;221.504;157.7196
IGARAPAVA;10;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;146.015;47.5326;146.015;47.5326;142.049;307.1891
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;72.624;31.1808;72.624;31.1808;73.655;232.9124
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;2026-01-20;259.894;54.191;259.894;54.191;258.441;479.589
ITÁ;92;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-20;668.593;103.9547;668.593;103.9547;666.985;643.1579
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-01-20;8441.312;56.1401;8441.312;56.1401;8644.89;15036.1432
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-01-20;61.805;11.168;38.925;7.0337;62.841;553.41
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;161.18;122.6267;161.18;122.6267;160.3;131.4396
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-20;38.079;50.0503;38.079;50.0503;177.593;76.0815
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-20;60.644;50.0503;60.644;50.0503;60.816;121.1661
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;955.44;51.995;955.44;51.995;878.66;1837.5605
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;29.1;49.3426;29.1;49.3426;29.661;58.9754
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;133.139;118.7584;0.0;0.0;138.057;112.1091
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;372.854;48.0615;358.656;46.2314;371.276;775.7848
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;14.343;63.1372;14.343;63.1372;12.981;22.7172
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-20;72.349;81.0622;72.349;81.0622;72.134;89.2512
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-20;4177.202;114.6161;3874.952;106.3228;3786.634;3644.515
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-20;906.354;48.8059;906.354;48.8059;933.714;1857.06
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-20;42.284;89.0115;38.128;80.2627;43.866;47.504
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;31.442;33.3826;31.442;33.3826;31.387;94.1868
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;513.704;48.428;513.704;48.428;510.86;1060.7587
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-20;476.528;33.2675;476.528;33.2675;460.54;1432.4115
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;41.845;120.6558;41.845;120.6558;40.136;34.6813
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-20;949.052;47.8312;949.052;47.8312;924.216;1984.17
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;321.977;48.5919;321.977;48.5919;337.116;662.6139
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-20;600.027;131.1862;600.027;131.1862;603.748;457.3859
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-20;115.58;76.8648;115.58;76.8648;114.576;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-20;857.88;51.6437;857.88;51.6437;793.86;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-20;66.214;18.6395;66.214;18.6395;65.332;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;139.059;38.7017;139.059;38.7017;139.343;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-20;22.658;67.6762;22.658;67.6762;22.474;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-20;56.196;97.9635;50.176;87.4692;55.976;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-20;327.217;100.0297;327.217;100.0297;322.121;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;386.942;100.6992;386.942;100.6992;386.809;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-20;211.287;43.0158;211.287;43.0158;185.063;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;14.812;30.2497;14.331;29.2674;16.263;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-20;815.005;47.8525;815.005;47.8525;274.194;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-20;1166.53;47.8525;1166.53;47.8525;1848.211;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-20;236.603;48.9779;236.603;48.9779;241.504;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-20;45.384;61.6853;45.384;61.6853;41.709;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-20;14.005;33.1852;14.005;33.1852;14.642;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-20;53.294;68.4292;53.294;68.4292;53.688;77.882
