nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt;ena_queda_bruta;mlt_ena
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-02-06;11842.701;72.9469;11842.701;72.9469;11925.632;16234.6912
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-02-06;333.68;80.1865;326.53;78.4683;330.61;416.13
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-02-06;86.805;74.6186;86.805;74.6186;80.833;116.3316
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-06;68.593;79.6926;57.066;66.3003;68.782;86.072
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-06;109.24;79.6926;109.24;79.6926;109.069;137.0768
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;1978.23;103.843;1978.23;103.843;1852.041;1905.0197
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;39.305;73.3111;39.305;73.3111;38.961;53.614
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-02-06;82.752;83.9334;0.0;0.0;85.818;98.5924
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;774.688;105.4331;739.981;100.7096;769.302;734.7672
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;25.008;103.0574;25.008;103.0574;23.183;24.2661
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-06;65.25;70.1839;65.25;70.1839;65.112;92.97
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-06;4648.927;99.1572;3600.662;76.7987;4070.152;4688.44
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-02-06;2031.866;103.7513;2031.866;103.7513;2086.287;1958.4
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-06;41.779;84.7695;37.325;75.7324;43.023;49.2854
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;41.555;40.0415;41.555;40.0415;41.574;103.7799
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;1059.411;105.7255;1059.411;105.7255;1068.962;1002.0391
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-06;723.851;44.2017;723.851;44.2017;682.589;1637.61
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;33.704;95.3599;33.704;95.3599;32.367;35.344
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-06;1484.437;70.0054;1484.437;70.0054;1442.366;2120.46
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-06;663.49;106.551;663.49;106.551;689.724;622.6974
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-06;219.241;40.2147;219.241;40.2147;214.916;545.1759
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-06;160.636;92.4598;160.636;92.4598;162.693;173.736
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-06;1788.09;105.6635;1788.09;105.6635;1728.186;1692.2495
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-06;193.854;69.3194;188.484;67.3991;180.277;279.6534
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;307.978;84.5476;307.978;84.5476;308.08;364.266
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-06;8.683;27.7235;8.683;27.7235;8.548;31.32
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-02-06;21.727;31.1464;17.124;24.5478;22.031;69.7577
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-02-06;293.511;84.8172;293.511;84.8172;283.096;346.0512
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;386.942;100.6992;386.942;100.6992;386.897;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;462.478;93.2378;462.478;93.2378;406.71;496.0197
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;20.888;40.3589;18.002;34.7827;22.349;51.7556
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-06;1274.771;69.7725;1274.771;69.7725;474.509;1827.04
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-06;1824.6;69.7725;1824.6;69.7725;2817.59;2615.0712
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;495.865;105.4573;411.361;87.4856;503.23;470.2044
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;68.525;87.317;68.525;87.317;65.213;78.4784
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;19.315;41.3908;19.315;41.3908;19.66;46.665
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-06;22.383;29.5849;22.383;29.5849;22.486;75.6568
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-02-06;37.932;83.7562;14.736;32.538;40.072;45.2886
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-06;26.809;71.1756;20.955;55.6337;27.351;37.666
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-02-06;18.53;13.1142;18.53;13.1142;18.777;141.2967
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-06;405.972;49.7178;405.972;49.7178;406.06;816.5528
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;60.486;99.5156;60.486;99.5156;60.897;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;49.979;69.8175;47.67;66.592;49.951;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-02-06;149.889;54.8526;149.889;54.8526;145.399;273.258
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;32.923;39.0085;32.923;39.0085;34.013;84.3996
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-06;208.612;103.7021;177.664;88.3177;209.969;201.1646
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-02-06;81.147;72.4079;81.147;72.4079;78.254;112.0692
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-02-06;2010.794;95.5656;2010.794;95.5656;2055.209;2104.0984
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-02-06;214.835;87.4016;214.835;87.4016;227.08;245.802
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-06;23.985;35.6522;23.985;35.6522;23.474;67.275
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-02-06;145.103;111.9694;145.103;111.9694;144.057;129.5916
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-02-06;87.348;96.3292;62.253;68.6539;84.555;90.6766
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-06;76.731;107.5893;76.731;107.5893;76.666;71.3184
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-02-06;56.65;71.308;56.65;71.308;55.984;79.4441
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;151.237;45.6639;151.237;45.6639;154.986;331.1959
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;224.197;112.1764;224.197;112.1764;214.151;199.8612
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;64.775;62.4919;64.775;62.4919;65.402;103.6534
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-06;68.096;59.1228;67.16;58.3102;67.878;115.1772
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;76.297;66.4602;60.54;52.7347;75.494;114.801
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-02-06;247.755;35.2497;247.755;35.2497;245.273;702.8576
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-06;134.906;71.8855;134.104;71.4581;133.67;187.668
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;51.524;49.633;29.872;28.7756;52.948;103.81
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-02-06;219.351;37.5668;219.351;37.5668;221.855;583.8952
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-02-06;142.261;61.559;142.261;61.559;142.377;231.0971
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-02-06;330.435;37.951;330.435;37.951;328.5;870.6896
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-06;261.094;124.8755;261.094;124.8755;238.359;209.0834
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;41.447;87.332;41.447;87.332;37.934;47.4591
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-02-06;32.881;43.0467;32.881;43.0467;31.689;76.3844
SANTO ANTONIO;287;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-06;4993.814;102.3527;4027.702;82.5514;3822.013;4879.0245
SAO DOMINGOS;153;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-02-06;52.04;110.0365;50.197;106.1395;51.639;47.2934
SAO JOSE;101;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-06;18.719;69.7029;18.719;69.7029;18.479;26.8554
SAO MANOEL;230;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-06;963.937;98.9306;813.408;83.4816;866.335;974.3566
SAO ROQUE;88;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-06;37.121;39.1009;37.121;39.1009;35.061;94.9365
SAO SALVADOR;253;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-06;228.646;55.386;228.646;55.386;221.98;412.8229
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-06;2914.345;111.1466;2914.345;111.1466;2875.33;2622.073
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-02-06;311.91;40.2137;311.91;40.2137;318.657;775.632
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-06;892.429;54.9152;892.429;54.9152;867.878;1625.1048
SIMPLICIO;129;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;331.908;105.2795;331.908;105.2795;327.753;315.26379
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-06;316.47;82.0296;308.691;80.0133;258.694;385.7997
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-06;935.494;81.6742;935.494;81.6742;889.501;1145.3973
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-06;53.349;61.5439;38.304;44.1879;53.384;86.6844
STA.CLARA-MG;283;Fio dagua;MUCURI;SUDESTE;SE;SUDESTE;2026-02-06;29.348;55.3308;29.348;55.3308;29.174;53.041
STO ANTONIO DO JARI;286;Fio dagua;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-02-06;116.205;46.7379;116.205;46.7379;117.424;248.631
SUIÇA;145;Fio dagua;SANTA MARIA VIT;SUDESTE;SE;SUDESTE;2026-02-06;38.524;113.9386;38.524;113.9386;38.164;33.8112
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-06;168.713;46.775;168.713;46.775;166.371;360.6904
TELES PIRES;229;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-06;2168.705;100.7056;1837.668;85.3336;2150.947;2153.5094
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-02-06;491.19;92.0323;491.19;92.0323;501.545;533.715
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-02-06;785.451;136.6838;785.451;136.6838;809.992;574.648
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-02-06;4879.919;44.1282;4879.919;44.1282;4446.144;11058.5016
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-06;533.715;105.0485;533.715;105.0485;514.564;508.0654
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-06;3362.12;64.8349;3362.12;64.8349;3405.892;5185.661
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;15.53;25.3655;15.53;25.3655;15.454;61.2248
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;1783.098;104.2549;1783.098;104.2549;1708.316;1710.325
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-07;232.19;75.1408;232.19;75.1408;211.142;309.0064
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-07;346.068;73.8989;346.068;73.8989;84.04;468.2992
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-02-07;120.141;94.6111;105.933;83.4223;131.095;126.984
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;64.438;62.2645;64.438;62.2645;65.683;103.4908
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-07;111.873;79.0938;96.76;68.409;109.016;141.4434
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-02-07;65.992;33.3545;65.992;33.3545;65.858;197.8506
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-02-07;105.343;85.6949;105.343;85.6949;103.671;122.928
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-02-07;152.577;102.6907;152.577;102.6907;150.672;148.5792
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-07;67.8;170.4117;35.762;89.8859;67.252;39.786
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-07;80.668;24.8896;80.668;24.8896;78.783;324.1037
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;83.614;125.2479;83.614;125.2479;84.004;66.7588
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-02-07;5618.156;63.6318;5618.156;63.6318;5536.307;8829.1595
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-02-07;188.173;70.537;188.173;70.537;179.641;266.772
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;802.724;104.3869;800.563;104.1059;839.227;768.9892
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;260.877;85.3049;260.877;85.3049;254.849;305.8172
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;213.717;82.417;213.717;82.417;214.046;259.3118
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-02-07;116.658;81.1061;113.003;78.565;117.346;143.8338
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;105.763;133.3936;105.763;133.3936;106.677;79.2864
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;46.055;61.3355;46.055;61.3355;46.178;75.087
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;33.736;73.8658;33.736;73.8658;35.987;45.672
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-07;161.607;35.9315;161.607;35.9315;162.697;449.764
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-07;364.826;54.1752;364.826;54.1752;355.559;673.4188
CANASTRA;87;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;;;;;;
CANDONGA;139;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-07;126.499;124.854;126.499;124.854;117.538;101.3175
CANOAS I;52;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-07;53.988;49.0635;53.988;49.0635;54.353;110.0371
CANOAS II;51;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-07;45.816;49.9599;45.816;49.9599;46.88;91.7056
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-07;264.156;45.6368;264.156;45.6368;275.81;578.8224
CASTRO ALVES;97;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;18.833;20.97;18.833;20.97;18.377;89.8092
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-07;129.435;39.3879;129.435;39.3879;126.479;328.6164
COARACY NUNES;280;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-02-07;149.873;81.3789;53.302;28.9422;148.548;184.167
COLIDER;228;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-07;303.315;84.2753;188.609;52.4045;204.678;359.9096
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;457.561;91.6746;457.561;91.6746;478.466;499.1142
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;81.961;82.5632;78.837;79.4163;79.229;99.2706
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;105.096;77.9577;102.762;76.2264;104.565;134.8116
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;2026-02-07;25.784;70.4439;25.784;70.4439;22.19;36.6022
D. FRANCISCA;114;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;43.561;68.6774;43.561;68.6774;42.812;63.4284
DARDANELOS;310;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-07;461.642;72.7801;179.25;28.2596;457.838;634.297
E. DA CUNHA;15;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;124.703;105.2065;124.703;105.2065;124.514;118.5316
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;1230.823;123.5702;1230.823;123.5702;1178.374;996.052
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;21.511;63.6865;21.511;63.6865;20.505;33.7764
ESTREITO;267;Fio dagua;TOCANTINS;NORTE;N;NORTE;2026-02-07;849.661;50.2537;849.661;50.2537;798.095;1690.743
FERREIRA GOMES;284;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-02-07;126.511;81.5429;101.177;65.2138;127.469;155.1465
FONTES;132;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-07;137.771;113.333;137.771;113.333;137.971;121.563
FOZ CHAPECO;103;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-07;183.101;40.7164;149.306;33.2013;184.433;449.6988
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;53.044;64.1965;53.044;64.1965;51.818;82.6275
FUNDÃO;72;Fio dagua;IGUACU;IGUACU;S;SUL;2026-02-07;34.898;42.4347;31.575;38.3941;35.902;82.2393
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-07;265.244;120.1449;265.244;120.1449;257.147;220.77
FUNIL-MG;4;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;140.768;77.7728;125.862;69.5374;141.806;180.999
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;1259.629;97.1994;1259.629;97.1994;1219.439;1295.922
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-02-07;261.042;35.8342;261.042;35.8342;240.073;728.4708
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;2026-02-07;109.947;64.0853;109.947;64.0853;109.57;171.5634
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-07;32.49;34.1182;32.49;34.1182;32.332;95.2278
GOV JAYME CANET JR;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;2026-02-07;96.753;29.9345;62.122;19.22;94.351;323.2152
GUAPORE;196;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-07;51.829;88.2683;51.829;88.2683;51.769;58.7176
GUILM. AMORIM;192;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-07;77.073;67.759;77.073;67.759;76.655;113.7458
HENRY BORDEN;119;Fio dagua;TIETE;SUDESTE;SE;SUDESTE;2026-02-07;512.874;132.7677;512.874;132.7677;512.483;386.2944
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;2026-02-07;3666.702;104.2589;3666.702;104.2589;3783.247;3516.921
IBITINGA;39;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-02-07;171.953;103.4423;171.953;103.4423;169.568;166.2309
IGARAPAVA;10;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;295.943;101.1008;295.943;101.1008;294.375;292.7206
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-07;276.836;117.7655;206.314;87.7656;280.068;235.074
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;2026-02-07;250.77;74.6979;250.77;74.6979;252.693;335.7123
ITÁ;92;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-07;243.544;31.9093;243.544;31.9093;241.761;763.2383
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-02-07;13229.481;81.489;13229.481;81.489;13404.985;16234.6912
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-02-07;314.636;75.61;306.056;73.5482;312.597;416.13
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;89.042;76.5415;89.042;76.5415;85.367;116.3316
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-07;76.958;89.4112;64.662;75.1255;77.152;86.072
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-07;122.561;89.4105;85.844;62.6247;122.279;137.0768
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;1985.727;104.2366;1985.727;104.2366;1875.007;1905.0197
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;39.602;73.865;39.602;73.865;39.199;53.614
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;85.927;87.1538;0.0;0.0;89.412;98.5924
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;735.051;100.0386;735.051;100.0386;726.94;734.7672
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-02-07;69.618;286.8941;69.618;286.8941;64.698;24.2661
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-07;65.864;70.8444;65.864;70.8444;65.725;92.97
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-02-07;4541.527;96.8665;3552.007;75.761;3984.091;4688.44
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-02-07;2005.861;102.4235;2005.861;102.4235;2056.66;1958.4
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-02-07;41.194;83.5826;37.334;75.7506;42.509;49.2854
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-02-07;33.608;32.3839;33.608;32.3839;33.603;103.7799
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;992.571;99.0551;992.571;99.0551;1006.389;1002.0391
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-02-07;757.7;46.2686;757.7;46.2686;734.137;1637.61
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-02-07;34.443;97.4508;34.443;97.4508;33.532;35.344
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-02-07;1572.229;74.1457;1572.229;74.1457;1527.98;2120.46
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;605.915;97.3049;605.915;97.3049;639.997;622.6974
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-02-07;195.034;35.7745;195.034;35.7745;191.969;545.1759
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-02-07;156.389;90.0153;156.389;90.0153;156.221;173.736
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-02-07;1738.008;102.704;1738.008;102.704;1726.924;1692.2495
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-02-07;208.027;74.3874;179.186;64.0743;188.213;279.6534
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-02-07;315.851;86.7089;315.851;86.7089;315.37;364.266
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-02-07;13.498;43.0971;13.498;43.0971;13.514;31.32
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-02-07;16.444;23.573;11.841;16.9745;16.844;69.7577
