DIA,HORA,MES_REFERENCIA,PERIODO_COMERCIALIZACAO,PLD_HORA,SUBMERCADO,_dataset,_id,_resource_id
8,16,202602,185,435.42,NORTE,pld_horario,258,3f279d6b-1069-42f7-9b0a-217b084729c4
8,16,202602,185,435.42,SUDESTE,pld_horario,259,3f279d6b-1069-42f7-9b0a-217b084729c4
8,16,202602,185,435.42,SUL,pld_horario,260,3f279d6b-1069-42f7-9b0a-217b084729c4
8,17,202602,186,453.64,NORDESTE,pld_horario,261,3f279d6b-1069-42f7-9b0a-217b084729c4
8,17,202602,186,453.63,NORTE,pld_horario,262,3f279d6b-1069-42f7-9b0a-217b084729c4
8,17,202602,186,453.63,SUDESTE,pld_horario,263,3f279d6b-1069-42f7-9b0a-217b084729c4
8,17,202602,186,453.63,SUL,pld_horario,264,3f279d6b-1069-42f7-9b0a-217b084729c4
8,18,202602,187,469.72,NORDESTE,pld_horario,265,3f279d6b-1069-42f7-9b0a-217b084729c4
8,18,202602,187,469.72,NORTE,pld_horario,266,3f279d6b-1069-42f7-9b0a-217b084729c4
8,18,202602,187,469.72,SUDESTE,pld_horario,267,3f279d6b-1069-42f7-9b0a-217b084729c4
8,18,202602,187,469.71,SUL,pld_horario,268,3f279d6b-1069-42f7-9b0a-217b084729c4
8,19,202602,188,475.5,NORDESTE,pld_horario,269,3f279d6b-1069-42f7-9b0a-217b084729c4
8,19,202602,188,475.49,NORTE,pld_horario,270,3f279d6b-1069-42f7-9b0a-217b084729c4
8,19,202602,188,475.49,SUDESTE,pld_horario,271,3f279d6b-1069-42f7-9b0a-217b084729c4
8,19,202602,188,475.49,SUL,pld_horario,272,3f279d6b-1069-42f7-9b0a-217b084729c4
8,20,202602,189,474.81,NORDESTE,pld_horario,273,3f279d6b-1069-42f7-9b0a-217b084729c4
8,20,202602,189,474.8,NORTE,pld_horario,274,3f279d6b-1069-42f7-9b0a-217b084729c4
8,20,202602,189,474.8,SUDESTE,pld_horario,275,3f279d6b-1069-42f7-9b0a-217b084729c4
8,20,202602,189,474.8,SUL,pld_horario,276,3f279d6b-1069-42f7-9b0a-217b084729c4
8,21,202602,190,474.2,NORDESTE,pld_horario,277,3f279d6b-1069-42f7-9b0a-217b084729c4
8,21,202602,190,474.19,NORTE,pld_horario,278,3f279d6b-1069-42f7-9b0a-217b084729c4
8,21,202602,190,474.19,SUDESTE,pld_horario,279,3f279d6b-1069-42f7-9b0a-217b084729c4
8,21,202602,190,474.19,SUL,pld_horario,280,3f279d6b-1069-42f7-9b0a-217b084729c4
8,22,202602,191,473.56,NORDESTE,pld_horario,281,3f279d6b-1069-42f7-9b0a-217b084729c4
8,22,202602,191,473.55,NORTE,pld_horario,282,3f279d6b-1069-42f7-9b0a-217b084729c4
8,22,202602,191,473.56,SUDESTE,pld_horario,283,3f279d6b-1069-42f7-9b0a-217b084729c4
8,22,202602,191,473.56,SUL,pld_horario,284,3f279d6b-1069-42f7-9b0a-217b084729c4
8,23,202602,192,468.27,NORDESTE,pld_horario,285,3f279d6b-1069-42f7-9b0a-217b084729c4
8,23,202602,192,468.26,NORTE,pld_horario,286,3f279d6b-1069-42f7-9b0a-217b084729c4
8,23,202602,192,468.26,SUDESTE,pld_horario,287,3f279d6b-1069-42f7-9b0a-217b084729c4
8,23,202602,192,468.25,SUL,pld_horario,288,3f279d6b-1069-42f7-9b0a-217b084729c4
7,0,202602,145,459.61,NORDESTE,pld_horario,289,3f279d6b-1069-42f7-9b0a-217b084729c4
7,0,202602,145,459.6,NORTE,pld_horario,290,3f279d6b-1069-42f7-9b0a-217b084729c4
7,0,202602,145,459.61,SUDESTE,pld_horario,291,3f279d6b-1069-42f7-9b0a-217b084729c4
7,0,202602,145,459.61,SUL,pld_horario,292,3f279d6b-1069-42f7-9b0a-217b084729c4
7,1,202602,146,448.88,NORDESTE,pld_horario,293,3f279d6b-1069-42f7-9b0a-217b084729c4
7,1,202602,146,448.87,NORTE,pld_horario,294,3f279d6b-1069-42f7-9b0a-217b084729c4
7,1,202602,146,448.87,SUDESTE,pld_horario,295,3f279d6b-1069-42f7-9b0a-217b084729c4
7,1,202602,146,448.87,SUL,pld_horario,296,3f279d6b-1069-42f7-9b0a-217b084729c4
7,2,202602,147,446.11,NORDESTE,pld_horario,297,3f279d6b-1069-42f7-9b0a-217b084729c4
7,2,202602,147,446.1,NORTE,pld_horario,298,3f279d6b-1069-42f7-9b0a-217b084729c4
7,2,202602,147,446.11,SUDESTE,pld_horario,299,3f279d6b-1069-42f7-9b0a-217b084729c4
7,2,202602,147,446.11,SUL,pld_horario,300,3f279d6b-1069-42f7-9b0a-217b084729c4
7,3,202602,148,444.26,NORDESTE,pld_horario,301,3f279d6b-1069-42f7-9b0a-217b084729c4
7,3,202602,148,444.26,NORTE,pld_horario,302,3f279d6b-1069-42f7-9b0a-217b084729c4
7,3,202602,148,444.26,SUDESTE,pld_horario,303,3f279d6b-1069-42f7-9b0a-217b084729c4
7,3,202602,148,444.26,SUL,pld_horario,304,3f279d6b-1069-42f7-9b0a-217b084729c4
7,4,202602,149,443.47,NORDESTE,pld_horario,305,3f279d6b-1069-42f7-9b0a-217b084729c4
7,4,202602,149,443.47,NORTE,pld_horario,306,3f279d6b-1069-42f7-9b0a-217b084729c4
7,4,202602,149,443.47,SUDESTE,pld_horario,307,3f279d6b-1069-42f7-9b0a-217b084729c4
7,4,202602,149,443.47,SUL,pld_horario,308,3f279d6b-1069-42f7-9b0a-217b084729c4
7,5,202602,150,444.08,NORDESTE,pld_horario,309,3f279d6b-1069-42f7-9b0a-217b084729c4
7,5,202602,150,444.08,NORTE,pld_horario,310,3f279d6b-1069-42f7-9b0a-217b084729c4
7,5,202602,150,444.08,SUDESTE,pld_horario,311,3f279d6b-1069-42f7-9b0a-217b084729c4
7,5,202602,150,444.08,SUL,pld_horario,312,3f279d6b-1069-42f7-9b0a-217b084729c4
7,6,202602,151,440.65,NORDESTE,pld_horario,313,3f279d6b-1069-42f7-9b0a-217b084729c4
7,6,202602,151,440.65,NORTE,pld_horario,314,3f279d6b-1069-42f7-9b0a-217b084729c4
7,6,202602,151,440.65,SUDESTE,pld_horario,315,3f279d6b-1069-42f7-9b0a-217b084729c4
7,6,202602,151,440.65,SUL,pld_horario,316,3f279d6b-1069-42f7-9b0a-217b084729c4
7,7,202602,152,430.91,NORDESTE,pld_horario,317,3f279d6b-1069-42f7-9b0a-217b084729c4
7,7,202602,152,430.92,NORTE,pld_horario,318,3f279d6b-1069-42f7-9b0a-217b084729c4
7,7,202602,152,430.92,SUDESTE,pld_horario,319,3f279d6b-1069-42f7-9b0a-217b084729c4
7,7,202602,152,430.93,SUL,pld_horario,320,3f279d6b-1069-42f7-9b0a-217b084729c4
7,8,202602,153,394.02,NORDESTE,pld_horario,321,3f279d6b-1069-42f7-9b0a-217b084729c4
7,8,202602,153,394.03,NORTE,pld_horario,322,3f279d6b-1069-42f7-9b0a-217b084729c4
7,8,202602,153,394.03,SUDESTE,pld_horario,323,3f279d6b-1069-42f7-9b0a-217b084729c4
7,8,202602,153,414.13,SUL,pld_horario,324,3f279d6b-1069-42f7-9b0a-217b084729c4
7,9,202602,154,298.71,NORDESTE,pld_horario,325,3f279d6b-1069-42f7-9b0a-217b084729c4
7,9,202602,154,298.71,NORTE,pld_horario,326,3f279d6b-1069-42f7-9b0a-217b084729c4
7,9,202602,154,298.71,SUDESTE,pld_horario,327,3f279d6b-1069-42f7-9b0a-217b084729c4
7,9,202602,154,395.86,SUL,pld_horario,328,3f279d6b-1069-42f7-9b0a-217b084729c4
7,10,202602,155,228.55,NORDESTE,pld_horario,329,3f279d6b-1069-42f7-9b0a-217b084729c4
7,10,202602,155,228.55,NORTE,pld_horario,330,3f279d6b-1069-42f7-9b0a-217b084729c4
7,10,202602,155,228.55,SUDESTE,pld_horario,331,3f279d6b-1069-42f7-9b0a-217b084729c4
7,10,202602,155,393.28,SUL,pld_horario,332,3f279d6b-1069-42f7-9b0a-217b084729c4
7,11,202602,156,235.87,NORDESTE,pld_horario,333,3f279d6b-1069-42f7-9b0a-217b084729c4
7,11,202602,156,235.87,NORTE,pld_horario,334,3f279d6b-1069-42f7-9b0a-217b084729c4
7,11,202602,156,235.87,SUDESTE,pld_horario,335,3f279d6b-1069-42f7-9b0a-217b084729c4
7,11,202602,156,397.02,SUL,pld_horario,336,3f279d6b-1069-42f7-9b0a-217b084729c4
7,12,202602,157,304.42,NORDESTE,pld_horario,337,3f279d6b-1069-42f7-9b0a-217b084729c4
7,12,202602,157,304.43,NORTE,pld_horario,338,3f279d6b-1069-42f7-9b0a-217b084729c4
7,12,202602,157,304.43,SUDESTE,pld_horario,339,3f279d6b-1069-42f7-9b0a-217b084729c4
7,12,202602,157,396.44,SUL,pld_horario,340,3f279d6b-1069-42f7-9b0a-217b084729c4
7,13,202602,158,329.03,NORDESTE,pld_horario,341,3f279d6b-1069-42f7-9b0a-217b084729c4
7,13,202602,158,329.03,NORTE,pld_horario,342,3f279d6b-1069-42f7-9b0a-217b084729c4
7,13,202602,158,329.03,SUDESTE,pld_horario,343,3f279d6b-1069-42f7-9b0a-217b084729c4
7,13,202602,158,401.65,SUL,pld_horario,344,3f279d6b-1069-42f7-9b0a-217b084729c4
7,14,202602,159,375.38,NORDESTE,pld_horario,345,3f279d6b-1069-42f7-9b0a-217b084729c4
7,14,202602,159,375.39,NORTE,pld_horario,346,3f279d6b-1069-42f7-9b0a-217b084729c4
7,14,202602,159,375.39,SUDESTE,pld_horario,347,3f279d6b-1069-42f7-9b0a-217b084729c4
7,14,202602,159,403.85,SUL,pld_horario,348,3f279d6b-1069-42f7-9b0a-217b084729c4
7,15,202602,160,426.5,NORDESTE,pld_horario,349,3f279d6b-1069-42f7-9b0a-217b084729c4
7,15,202602,160,426.51,NORTE,pld_horario,350,3f279d6b-1069-42f7-9b0a-217b084729c4
7,15,202602,160,426.51,SUDESTE,pld_horario,351,3f279d6b-1069-42f7-9b0a-217b084729c4
7,15,202602,160,426.52,SUL,pld_horario,352,3f279d6b-1069-42f7-9b0a-217b084729c4
7,16,202602,161,437.05,NORDESTE,pld_horario,353,3f279d6b-1069-42f7-9b0a-217b084729c4
7,16,202602,161,437.06,NORTE,pld_horario,354,3f279d6b-1069-42f7-9b0a-217b084729c4
7,16,202602,161,437.06,SUDESTE,pld_horario,355,3f279d6b-1069-42f7-9b0a-217b084729c4
7,16,202602,161,437.06,SUL,pld_horario,356,3f279d6b-1069-42f7-9b0a-217b084729c4
7,17,202602,162,447.22,NORDESTE,pld_horario,357,3f279d6b-1069-42f7-9b0a-217b084729c4
7,17,202602,162,447.22,NORTE,pld_horario,358,3f279d6b-1069-42f7-9b0a-217b084729c4
7,17,202602,162,447.22,SUDESTE,pld_horario,359,3f279d6b-1069-42f7-9b0a-217b084729c4
7,17,202602,162,447.22,SUL,pld_horario,360,3f279d6b-1069-42f7-9b0a-217b084729c4
7,18,202602,163,459.28,NORDESTE,pld_horario,361,3f279d6b-1069-42f7-9b0a-217b084729c4
7,18,202602,163,459.27,NORTE,pld_horario,362,3f279d6b-1069-42f7-9b0a-217b084729c4
7,18,202602,163,459.27,SUDESTE,pld_horario,363,3f279d6b-1069-42f7-9b0a-217b084729c4
7,18,202602,163,459.27,SUL,pld_horario,364,3f279d6b-1069-42f7-9b0a-217b084729c4
7,19,202602,164,464.08,NORDESTE,pld_horario,365,3f279d6b-1069-42f7-9b0a-217b084729c4
7,19,202602,164,464.07,NORTE,pld_horario,366,3f279d6b-1069-42f7-9b0a-217b084729c4
7,19,202602,164,464.08,SUDESTE,pld_horario,367,3f279d6b-1069-42f7-9b0a-217b084729c4
7,19,202602,164,464.08,SUL,pld_horario,368,3f279d6b-1069-42f7-9b0a-217b084729c4
7,20,202602,165,460.51,NORDESTE,pld_horario,369,3f279d6b-1069-42f7-9b0a-217b084729c4
7,20,202602,165,460.5,NORTE,pld_horario,370,3f279d6b-1069-42f7-9b0a-217b084729c4
7,20,202602,165,460.52,SUDESTE,pld_horario,371,3f279d6b-1069-42f7-9b0a-217b084729c4
7,20,202602,165,460.52,SUL,pld_horario,372,3f279d6b-1069-42f7-9b0a-217b084729c4
7,21,202602,166,456.31,NORDESTE,pld_horario,373,3f279d6b-1069-42f7-9b0a-217b084729c4
7,21,202602,166,456.3,NORTE,pld_horario,374,3f279d6b-1069-42f7-9b0a-217b084729c4
7,21,202602,166,456.32,SUDESTE,pld_horario,375,3f279d6b-1069-42f7-9b0a-217b084729c4
7,21,202602,166,456.32,SUL,pld_horario,376,3f279d6b-1069-42f7-9b0a-217b084729c4
7,22,202602,167,454.71,NORDESTE,pld_horario,377,3f279d6b-1069-42f7-9b0a-217b084729c4
7,22,202602,167,454.7,NORTE,pld_horario,378,3f279d6b-1069-42f7-9b0a-217b084729c4
7,22,202602,167,454.7,SUDESTE,pld_horario,379,3f279d6b-1069-42f7-9b0a-217b084729c4
7,22,202602,167,454.7,SUL,pld_horario,380,3f279d6b-1069-42f7-9b0a-217b084729c4
7,23,202602,168,454.02,NORDESTE,pld_horario,381,3f279d6b-1069-42f7-9b0a-217b084729c4
7,23,202602,168,454.01,NORTE,pld_horario,382,3f279d6b-1069-42f7-9b0a-217b084729c4
7,23,202602,168,454.02,SUDESTE,pld_horario,383,3f279d6b-1069-42f7-9b0a-217b084729c4
7,23,202602,168,454.02,SUL,pld_horario,384,3f279d6b-1069-42f7-9b0a-217b084729c4
6,0,202602,121,388.69,NORDESTE,pld_horario,385,3f279d6b-1069-42f7-9b0a-217b084729c4
6,0,202602,121,388.68,NORTE,pld_horario,386,3f279d6b-1069-42f7-9b0a-217b084729c4
6,0,202602,121,388.68,SUDESTE,pld_horario,387,3f279d6b-1069-42f7-9b0a-217b084729c4
6,0,202602,121,388.68,SUL,pld_horario,388,3f279d6b-1069-42f7-9b0a-217b084729c4
6,1,202602,122,377.42,NORDESTE,pld_horario,389,3f279d6b-1069-42f7-9b0a-217b084729c4
6,1,202602,122,377.41,NORTE,pld_horario,390,3f279d6b-1069-42f7-9b0a-217b084729c4
6,1,202602,122,377.41,SUDESTE,pld_horario,391,3f279d6b-1069-42f7-9b0a-217b084729c4
6,1,202602,122,377.41,SUL,pld_horario,392,3f279d6b-1069-42f7-9b0a-217b084729c4
6,2,202602,123,368.2,NORDESTE,pld_horario,393,3f279d6b-1069-42f7-9b0a-217b084729c4
6,2,202602,123,368.19,NORTE,pld_horario,394,3f279d6b-1069-42f7-9b0a-217b084729c4
6,2,202602,123,368.19,SUDESTE,pld_horario,395,3f279d6b-1069-42f7-9b0a-217b084729c4
6,2,202602,123,368.19,SUL,pld_horario,396,3f279d6b-1069-42f7-9b0a-217b084729c4
6,3,202602,124,364.53,NORDESTE,pld_horario,397,3f279d6b-1069-42f7-9b0a-217b084729c4
6,3,202602,124,364.52,NORTE,pld_horario,398,3f279d6b-1069-42f7-9b0a-217b084729c4
6,3,202602,124,364.53,SUDESTE,pld_horario,399,3f279d6b-1069-42f7-9b0a-217b084729c4
6,3,202602,124,364.53,SUL,pld_horario,400,3f279d6b-1069-42f7-9b0a-217b084729c4
6,4,202602,125,364.4,NORDESTE,pld_horario,401,3f279d6b-1069-42f7-9b0a-217b084729c4
6,4,202602,125,364.39,NORTE,pld_horario,402,3f279d6b-1069-42f7-9b0a-217b084729c4
6,4,202602,125,364.4,SUDESTE,pld_horario,403,3f279d6b-1069-42f7-9b0a-217b084729c4
6,4,202602,125,364.4,SUL,pld_horario,404,3f279d6b-1069-42f7-9b0a-217b084729c4
6,5,202602,126,365.1,NORDESTE,pld_horario,405,3f279d6b-1069-42f7-9b0a-217b084729c4
6,5,202602,126,365.09,NORTE,pld_horario,406,3f279d6b-1069-42f7-9b0a-217b084729c4
6,5,202602,126,365.09,SUDESTE,pld_horario,407,3f279d6b-1069-42f7-9b0a-217b084729c4
6,5,202602,126,365.09,SUL,pld_horario,408,3f279d6b-1069-42f7-9b0a-217b084729c4
6,6,202602,127,362.81,NORDESTE,pld_horario,409,3f279d6b-1069-42f7-9b0a-217b084729c4
6,6,202602,127,362.8,NORTE,pld_horario,410,3f279d6b-1069-42f7-9b0a-217b084729c4
6,6,202602,127,362.81,SUDESTE,pld_horario,411,3f279d6b-1069-42f7-9b0a-217b084729c4
6,6,202602,127,362.82,SUL,pld_horario,412,3f279d6b-1069-42f7-9b0a-217b084729c4
6,7,202602,128,357.14,NORDESTE,pld_horario,413,3f279d6b-1069-42f7-9b0a-217b084729c4
6,7,202602,128,357.13,NORTE,pld_horario,414,3f279d6b-1069-42f7-9b0a-217b084729c4
6,7,202602,128,357.14,SUDESTE,pld_horario,415,3f279d6b-1069-42f7-9b0a-217b084729c4
6,7,202602,128,357.15,SUL,pld_horario,416,3f279d6b-1069-42f7-9b0a-217b084729c4
6,8,202602,129,355.1,NORDESTE,pld_horario,417,3f279d6b-1069-42f7-9b0a-217b084729c4
6,8,202602,129,355.11,NORTE,pld_horario,418,3f279d6b-1069-42f7-9b0a-217b084729c4
6,8,202602,129,355.11,SUDESTE,pld_horario,419,3f279d6b-1069-42f7-9b0a-217b084729c4
6,8,202602,129,355.37,SUL,pld_horario,420,3f279d6b-1069-42f7-9b0a-217b084729c4
6,9,202602,130,354.6,NORDESTE,pld_horario,421,3f279d6b-1069-42f7-9b0a-217b084729c4
6,9,202602,130,354.6,NORTE,pld_horario,422,3f279d6b-1069-42f7-9b0a-217b084729c4
6,9,202602,130,354.6,SUDESTE,pld_horario,423,3f279d6b-1069-42f7-9b0a-217b084729c4
6,9,202602,130,354.61,SUL,pld_horario,424,3f279d6b-1069-42f7-9b0a-217b084729c4
6,10,202602,131,353.29,NORDESTE,pld_horario,425,3f279d6b-1069-42f7-9b0a-217b084729c4
6,10,202602,131,353.3,NORTE,pld_horario,426,3f279d6b-1069-42f7-9b0a-217b084729c4
6,10,202602,131,353.3,SUDESTE,pld_horario,427,3f279d6b-1069-42f7-9b0a-217b084729c4
6,10,202602,131,353.31,SUL,pld_horario,428,3f279d6b-1069-42f7-9b0a-217b084729c4
6,11,202602,132,353.16,NORDESTE,pld_horario,429,3f279d6b-1069-42f7-9b0a-217b084729c4
6,11,202602,132,353.16,NORTE,pld_horario,430,3f279d6b-1069-42f7-9b0a-217b084729c4
6,11,202602,132,353.16,SUDESTE,pld_horario,431,3f279d6b-1069-42f7-9b0a-217b084729c4
6,11,202602,132,353.17,SUL,pld_horario,432,3f279d6b-1069-42f7-9b0a-217b084729c4
6,12,202602,133,348.81,NORDESTE,pld_horario,433,3f279d6b-1069-42f7-9b0a-217b084729c4
6,12,202602,133,348.82,NORTE,pld_horario,434,3f279d6b-1069-42f7-9b0a-217b084729c4
6,12,202602,133,348.82,SUDESTE,pld_horario,435,3f279d6b-1069-42f7-9b0a-217b084729c4
6,12,202602,133,348.83,SUL,pld_horario,436,3f279d6b-1069-42f7-9b0a-217b084729c4
6,13,202602,134,331.71,NORDESTE,pld_horario,437,3f279d6b-1069-42f7-9b0a-217b084729c4
6,13,202602,134,331.71,NORTE,pld_horario,438,3f279d6b-1069-42f7-9b0a-217b084729c4
6,13,202602,134,331.71,SUDESTE,pld_horario,439,3f279d6b-1069-42f7-9b0a-217b084729c4
6,13,202602,134,361.9,SUL,pld_horario,440,3f279d6b-1069-42f7-9b0a-217b084729c4
6,14,202602,135,355.71,NORDESTE,pld_horario,441,3f279d6b-1069-42f7-9b0a-217b084729c4
6,14,202602,135,355.71,NORTE,pld_horario,442,3f279d6b-1069-42f7-9b0a-217b084729c4
6,14,202602,135,355.71,SUDESTE,pld_horario,443,3f279d6b-1069-42f7-9b0a-217b084729c4
6,14,202602,135,365.49,SUL,pld_horario,444,3f279d6b-1069-42f7-9b0a-217b084729c4
6,15,202602,136,363.96,NORDESTE,pld_horario,445,3f279d6b-1069-42f7-9b0a-217b084729c4
6,15,202602,136,363.96,NORTE,pld_horario,446,3f279d6b-1069-42f7-9b0a-217b084729c4
6,15,202602,136,363.96,SUDESTE,pld_horario,447,3f279d6b-1069-42f7-9b0a-217b084729c4
6,15,202602,136,365.85,SUL,pld_horario,448,3f279d6b-1069-42f7-9b0a-217b084729c4
6,16,202602,137,374.09,NORDESTE,pld_horario,449,3f279d6b-1069-42f7-9b0a-217b084729c4
6,16,202602,137,374.08,NORTE,pld_horario,450,3f279d6b-1069-42f7-9b0a-217b084729c4
6,16,202602,137,374.09,SUDESTE,pld_horario,451,3f279d6b-1069-42f7-9b0a-217b084729c4
6,16,202602,137,374.1,SUL,pld_horario,452,3f279d6b-1069-42f7-9b0a-217b084729c4
6,17,202602,138,380.73,NORDESTE,pld_horario,453,3f279d6b-1069-42f7-9b0a-217b084729c4
6,17,202602,138,380.72,NORTE,pld_horario,454,3f279d6b-1069-42f7-9b0a-217b084729c4
6,17,202602,138,380.73,SUDESTE,pld_horario,455,3f279d6b-1069-42f7-9b0a-217b084729c4
6,17,202602,138,380.73,SUL,pld_horario,456,3f279d6b-1069-42f7-9b0a-217b084729c4
6,18,202602,139,397.1,NORDESTE,pld_horario,457,3f279d6b-1069-42f7-9b0a-217b084729c4
6,18,202602,139,397.09,NORTE,pld_horario,458,3f279d6b-1069-42f7-9b0a-217b084729c4
6,18,202602,139,397.1,SUDESTE,pld_horario,459,3f279d6b-1069-42f7-9b0a-217b084729c4
6,18,202602,139,397.1,SUL,pld_horario,460,3f279d6b-1069-42f7-9b0a-217b084729c4
6,19,202602,140,430.03,NORDESTE,pld_horario,461,3f279d6b-1069-42f7-9b0a-217b084729c4
6,19,202602,140,430.02,NORTE,pld_horario,462,3f279d6b-1069-42f7-9b0a-217b084729c4
6,19,202602,140,430.03,SUDESTE,pld_horario,463,3f279d6b-1069-42f7-9b0a-217b084729c4
6,19,202602,140,430.03,SUL,pld_horario,464,3f279d6b-1069-42f7-9b0a-217b084729c4
6,20,202602,141,419.84,NORDESTE,pld_horario,465,3f279d6b-1069-42f7-9b0a-217b084729c4
6,20,202602,141,419.83,NORTE,pld_horario,466,3f279d6b-1069-42f7-9b0a-217b084729c4
6,20,202602,141,419.84,SUDESTE,pld_horario,467,3f279d6b-1069-42f7-9b0a-217b084729c4
6,20,202602,141,419.85,SUL,pld_horario,468,3f279d6b-1069-42f7-9b0a-217b084729c4
6,21,202602,142,415.36,NORDESTE,pld_horario,469,3f279d6b-1069-42f7-9b0a-217b084729c4
6,21,202602,142,415.35,NORTE,pld_horario,470,3f279d6b-1069-42f7-9b0a-217b084729c4
6,21,202602,142,415.37,SUDESTE,pld_horario,471,3f279d6b-1069-42f7-9b0a-217b084729c4
6,21,202602,142,415.37,SUL,pld_horario,472,3f279d6b-1069-42f7-9b0a-217b084729c4
6,22,202602,143,410.25,NORDESTE,pld_horario,473,3f279d6b-1069-42f7-9b0a-217b084729c4
6,22,202602,143,410.24,NORTE,pld_horario,474,3f279d6b-1069-42f7-9b0a-217b084729c4
6,22,202602,143,410.25,SUDESTE,pld_horario,475,3f279d6b-1069-42f7-9b0a-217b084729c4
6,22,202602,143,410.26,SUL,pld_horario,476,3f279d6b-1069-42f7-9b0a-217b084729c4
6,23,202602,144,386.73,NORDESTE,pld_horario,477,3f279d6b-1069-42f7-9b0a-217b084729c4
6,23,202602,144,386.72,NORTE,pld_horario,478,3f279d6b-1069-42f7-9b0a-217b084729c4
6,23,202602,144,386.73,SUDESTE,pld_horario,479,3f279d6b-1069-42f7-9b0a-217b084729c4
6,23,202602,144,386.73,SUL,pld_horario,480,3f279d6b-1069-42f7-9b0a-217b084729c4
5,0,202602,97,543.01,NORDESTE,pld_horario,481,3f279d6b-1069-42f7-9b0a-217b084729c4
5,0,202602,97,543.0,NORTE,pld_horario,482,3f279d6b-1069-42f7-9b0a-217b084729c4
5,0,202602,97,543.0,SUDESTE,pld_horario,483,3f279d6b-1069-42f7-9b0a-217b084729c4
5,0,202602,97,543.0,SUL,pld_horario,484,3f279d6b-1069-42f7-9b0a-217b084729c4
5,1,202602,98,415.57,NORDESTE,pld_horario,485,3f279d6b-1069-42f7-9b0a-217b084729c4
5,1,202602,98,415.56,NORTE,pld_horario,486,3f279d6b-1069-42f7-9b0a-217b084729c4
5,1,202602,98,415.56,SUDESTE,pld_horario,487,3f279d6b-1069-42f7-9b0a-217b084729c4
5,1,202602,98,415.56,SUL,pld_horario,488,3f279d6b-1069-42f7-9b0a-217b084729c4
5,2,202602,99,400.13,NORDESTE,pld_horario,489,3f279d6b-1069-42f7-9b0a-217b084729c4
5,2,202602,99,400.12,NORTE,pld_horario,490,3f279d6b-1069-42f7-9b0a-217b084729c4
5,2,202602,99,400.13,SUDESTE,pld_horario,491,3f279d6b-1069-42f7-9b0a-217b084729c4
5,2,202602,99,400.12,SUL,pld_horario,492,3f279d6b-1069-42f7-9b0a-217b084729c4
5,3,202602,100,395.82,NORDESTE,pld_horario,493,3f279d6b-1069-42f7-9b0a-217b084729c4
5,3,202602,100,395.81,NORTE,pld_horario,494,3f279d6b-1069-42f7-9b0a-217b084729c4
5,3,202602,100,395.81,SUDESTE,pld_horario,495,3f279d6b-1069-42f7-9b0a-217b084729c4
5,3,202602,100,395.81,SUL,pld_horario,496,3f279d6b-1069-42f7-9b0a-217b084729c4
5,4,202602,101,398.72,NORDESTE,pld_horario,497,3f279d6b-1069-42f7-9b0a-217b084729c4
5,4,202602,101,398.71,NORTE,pld_horario,498,3f279d6b-1069-42f7-9b0a-217b084729c4
5,4,202602,101,398.72,SUDESTE,pld_horario,499,3f279d6b-1069-42f7-9b0a-217b084729c4
5,4,202602,101,398.71,SUL,pld_horario,500,3f279d6b-1069-42f7-9b0a-217b084729c4
5,5,202602,102,406.66,NORDESTE,pld_horario,501,3f279d6b-1069-42f7-9b0a-217b084729c4
5,5,202602,102,406.65,NORTE,pld_horario,502,3f279d6b-1069-42f7-9b0a-217b084729c4
5,5,202602,102,406.65,SUDESTE,pld_horario,503,3f279d6b-1069-42f7-9b0a-217b084729c4
5,5,202602,102,406.64,SUL,pld_horario,504,3f279d6b-1069-42f7-9b0a-217b084729c4
5,6,202602,103,398.31,NORDESTE,pld_horario,505,3f279d6b-1069-42f7-9b0a-217b084729c4
5,6,202602,103,398.31,NORTE,pld_horario,506,3f279d6b-1069-42f7-9b0a-217b084729c4
5,6,202602,103,398.31,SUDESTE,pld_horario,507,3f279d6b-1069-42f7-9b0a-217b084729c4
5,6,202602,103,398.31,SUL,pld_horario,508,3f279d6b-1069-42f7-9b0a-217b084729c4
5,7,202602,104,381.32,NORDESTE,pld_horario,509,3f279d6b-1069-42f7-9b0a-217b084729c4
5,7,202602,104,381.32,NORTE,pld_horario,510,3f279d6b-1069-42f7-9b0a-217b084729c4
5,7,202602,104,381.32,SUDESTE,pld_horario,511,3f279d6b-1069-42f7-9b0a-217b084729c4
5,7,202602,104,381.32,SUL,pld_horario,512,3f279d6b-1069-42f7-9b0a-217b084729c4
5,8,202602,105,379.79,NORDESTE,pld_horario,513,3f279d6b-1069-42f7-9b0a-217b084729c4
5,8,202602,105,379.8,NORTE,pld_horario,514,3f279d6b-1069-42f7-9b0a-217b084729c4
5,8,202602,105,379.8,SUDESTE,pld_horario,515,3f279d6b-1069-42f7-9b0a-217b084729c4
5,8,202602,105,379.8,SUL,pld_horario,516,3f279d6b-1069-42f7-9b0a-217b084729c4
5,9,202602,106,373.25,NORDESTE,pld_horario,517,3f279d6b-1069-42f7-9b0a-217b084729c4
5,9,202602,106,373.25,NORTE,pld_horario,518,3f279d6b-1069-42f7-9b0a-217b084729c4
5,9,202602,106,373.25,SUDESTE,pld_horario,519,3f279d6b-1069-42f7-9b0a-217b084729c4
5,9,202602,106,373.26,SUL,pld_horario,520,3f279d6b-1069-42f7-9b0a-217b084729c4
5,10,202602,107,369.54,NORDESTE,pld_horario,521,3f279d6b-1069-42f7-9b0a-217b084729c4
